Date,Price,Return
2022-09-22,23.704999923706055,0.00075989567438417
2022-09-23,22.641000747680664,-0.04488501073401585
2022-09-26,22.406999588012695,-0.01033528342124801
2022-09-27,22.43600082397461,0.0012942935910718045
2022-09-28,24.520000457763672,0.09288641278539034
2022-09-29,23.97100067138672,-0.022389876677311626
2022-09-30,23.54400062561035,-0.017813192349790397
2022-10-03,23.90399932861328,0.015290464383157287
2022-10-04,24.073999404907227,0.007111783846582176
2022-10-05,23.67300033569336,-0.016656936077356854
2022-10-06,24.00200080871582,0.01389770913517907
2022-10-07,22.475000381469727,-0.06361971401532474
2022-10-10,22.99799919128418,0.023270246982761256
2022-10-11,21.429000854492188,-0.06822325384664829
2022-10-12,22.086999893188477,0.030706006461255653
2022-10-13,23.250999450683594,0.052700663880298704
2022-10-14,23.0,-0.010795211243111336
2022-10-17,24.510000228881836,0.06565218386442773
2022-10-18,24.086000442504883,-0.017299052730212705
2022-10-19,27.238000869750977,0.13086441789163628
2022-10-20,26.81599998474121,-0.015493093161562221
2022-10-21,28.957000732421875,0.07984042172206629
2022-10-24,28.2450008392334,-0.024588178166921937
2022-10-25,29.101999282836914,0.03034159738501807
2022-10-26,29.86199951171875,0.026115052147982487
2022-10-27,29.694000244140625,-0.005625854608704128
2022-10-28,29.57200050354004,-0.0041085653531864885
2022-10-31,29.187999725341797,-0.01298528241781527
2022-11-01,28.674999237060547,-0.01757573294191339
2022-11-02,27.299999237060547,-0.047951178259244887
2022-11-03,26.9060001373291,-0.014432201858693872
2022-11-04,26.07900047302246,-0.030736626034550185
2022-11-07,25.860000610351562,-0.008397555837979409
2022-11-08,26.34600067138672,0.018793505396926147
2022-11-09,25.465999603271484,-0.03340169459082143
2022-11-10,27.496999740600586,0.07975340332088088
2022-11-11,29.01300048828125,0.05513331497916907
2022-11-14,29.927000045776367,0.03150310350921104
2022-11-15,31.020000457763672,0.036522217740349916
2022-11-16,30.601999282836914,-0.013475214982536898
2022-11-17,29.527999877929688,-0.03509572675238826
2022-11-18,28.79800033569336,-0.024722282079862712
2022-11-21,28.5049991607666,-0.010174358341249135
2022-11-22,28.66900062561035,0.005753428158997265
2022-11-23,29.149999618530273,0.016777668646399846
2022-11-25,28.554000854492188,-0.020445926992713193
2022-11-28,28.117000579833984,-0.01530434480565801
2022-11-29,28.09600067138672,-0.0007468758407440657
2022-11-30,30.55299949645996,0.08745012693480891
2022-12-01,31.69499969482422,0.03737767869555908
2022-12-02,32.04100036621094,0.010916569639318308
2022-12-05,31.259000778198242,-0.024406216381351098
2022-12-06,30.555999755859375,-0.022489555162914177
2022-12-07,30.841999053955078,0.009359840960231125
2022-12-08,31.025999069213867,0.005965891346306762
2022-12-09,32.000999450683594,0.03142526947463198
2022-12-12,31.51799964904785,-0.015093272395447777
2022-12-13,32.034000396728516,0.016371621087198474
2022-12-14,31.783000946044922,-0.007835407616128665
2022-12-15,29.041000366210938,-0.08627255130781475
2022-12-16,29.070999145507812,0.0010329802320370174
2022-12-19,28.829999923706055,-0.008290021976730011
2022-12-20,28.819000244140625,-0.0003815358860401741
2022-12-21,29.79599952697754,0.033901220533684384
2022-12-22,29.774999618530273,-0.0007047895281463434
2022-12-23,29.496000289916992,-0.009370254649462617
2022-12-27,28.41699981689453,-0.03658124703068
2022-12-28,27.687999725341797,-0.025653661408665984
2022-12-29,29.11199951171875,0.05143021527386171
2022-12-30,29.488000869750977,0.012915683028947189
2023-01-03,29.4950008392334,0.00023738365694381258
2023-01-04,30.94099998474121,0.04902522815271082
2023-01-05,30.969999313354492,0.0009372460045757869
2023-01-06,31.55500030517578,0.01888928010305224
2023-01-09,31.517000198364258,-0.0012042499269216966
2023-01-10,32.75400161743164,0.03924870423206017
2023-01-11,32.72600173950195,-0.0008548536528979467
2023-01-12,33.01300048828125,0.008769746792284483
2023-01-13,33.28200149536133,0.008148335598139989
2023-01-17,32.62200164794922,-0.019830533554422658
2023-01-18,32.632999420166016,0.0003371274496115628
2023-01-19,31.577999114990234,-0.03232924720134156
2023-01-20,34.25,0.08461590220709558
2023-01-23,35.742000579833984,0.04356206072507973
2023-01-24,36.382999420166016,0.017934050415009173
2023-01-25,36.79600143432617,0.011351510890859728
2023-01-26,36.48699951171875,-0.008397703841786508
2023-01-27,36.07699966430664,-0.011236874856767165
2023-01-30,35.31100082397461,-0.02123233216341669
2023-01-31,35.38600158691406,0.002124005584359656
2023-02-01,36.19900131225586,0.02297517913531233
2023-02-02,36.68899917602539,0.01353622602852389
2023-02-03,36.59000015258789,-0.0026983298989030624
2023-02-06,36.14799880981445,-0.012079839872374931
2023-02-07,36.29499816894531,0.0040665974319704645
2023-02-08,36.68299865722656,0.010690191702867446
